wait_time,tradeAction,bars_15m.cci,bars_15m.ccia,bars_15m.atr,bars_15m.bband_width,bars_15m.bband_b,bars_1h.cci,bars_1h.ccia,bars_1h.atr,bars_1h.bband_width,bars_1h.bband_b,bars_1d.cci,bars_1d.ccia,bars_1d.atr,bars_1d.bband_width,bars_1d.bband_b,tradeNow,pendingLong,pendingShort,pendingCnt,curr_spread,prior_spread,ccibb_trade,cci_trade,ccibb_key, cci_key
10/27/2020 20:15,Buy,-87.17948718,-148.6961182,5.320819698,1.383199169,34.11296971,-199.299526,-125.5968007,11.52855224,1.63711019,2.911079638,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,61.51663104,76.14023991,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/27/2020 20:30,Buy,-76.31657761,-126.8545008,5.073414209,1.29775431,38.03133807,-199.299526,-125.5968007,11.52855224,1.63711019,2.911079638,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,50.53792319,63.78292951,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/27/2020 20:45,Buy,-83.13349871,-111.8320383,4.977609113,1.251339623,34.7079955,-199.299526,-125.5968007,11.52855224,1.63711019,2.911079638,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,28.69853957,41.70343359,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/27/2020 21:00,Buy,-82.82602292,-101.2429574,4.856759482,1.199121049,33.97439227,-199.299526,-125.5968007,11.52855224,1.63711019,2.911079638,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,18.41693451,24.40082603,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/27/2020 21:15,Buy,-64.51119825,-90.51944878,4.711378703,1.127586221,42.89193047,-180.9925711,-141.169848,11.09794137,1.7830719,4.528815959,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,26.00825053,25.46040397,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 21:30,Buy,-62.95102686,-83.43862758,4.459035326,0.981711426,43.26958585,-180.9925711,-141.169848,11.09794137,1.7830719,4.528815959,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,20.48760072,23.90344146,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 21:45,Buy,-59.0653922,-77.55436527,4.324206272,0.713198391,47.34455089,-180.9925711,-141.169848,11.09794137,1.7830719,4.528815959,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,18.48897307,21.90662395,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 22:00,Buy,-63.17301455,-73.76265957,4.23217113,0.547180593,43.95815268,-180.9925711,-141.169848,11.09794137,1.7830719,4.528815959,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,10.58964503,13.42026809,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 22:15,Buy,-68.15928529,-72.70844631,4.16201605,0.366780743,34.80423315,-158.1249268,-156.5513078,10.62665984,1.869816976,11.66429437,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,4.549161024,3.592759691,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 22:30,Buy,-64.47636657,-70.01952134,3.99865776,0.28938627,36.00243054,-158.1249268,-156.5513078,10.62665984,1.869816976,11.66429437,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,5.54315477,4.176961576,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 22:45,Buy,-53.02967564,-64.77512868,3.895437308,0.255912555,56.09929313,-158.1249268,-156.5513078,10.62665984,1.869816976,11.66429437,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,11.74545304,11.61534463,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 23:00,Buy,-44.20165484,-60.39354305,3.800865255,0.243387325,67.86361557,-158.1249268,-156.5513078,10.62665984,1.869816976,11.66429437,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,16.19188821,15.66369986,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 23:15,Buy,-42.71443781,-57.36826098,3.612283043,0.201450857,63.46469345,-152.5898529,-166.4844277,10.26046986,1.906429327,17.00611453,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,14.65382317,16.19188821,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 23:30,Buy,-44.76514039,-55.42591547,3.50477303,0.182000544,50.40830273,-152.5898529,-166.4844277,10.26046986,1.906429327,17.00611453,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,10.66077508,13.75661434,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/27/2020 23:45,Buy,-49.97678501,-54.20105677,3.371779038,0.151057269,28.60126598,-152.5898529,-166.4844277,10.26046986,1.906429327,17.00611453,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,4.224271764,6.213549709,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 0:00,Buy,-46.96203487,-50.93995613,3.197264209,0.145453468,31.86413516,-152.5898529,-166.4844277,10.26046986,1.906429327,17.00611453,18.72880543,66.83863372,61.66889764,6.434979482,35.83412413,FALSE,FALSE,FALSE,0,3.97792126,5.870483684,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 0:15,Sell,-59.04465562,-50.61815036,3.13470452,0.167330877,10.47527149,-147.9494311,-172.972539,9.759722008,1.922922751,18.15263743,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,8.426505258,2.116938773,FALSE,FALSE,shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 0:30,Sell,-58.72514314,-50.96073236,3.044725626,0.174193221,14.16403126,-147.9494311,-172.972539,9.759722008,1.922922751,18.15263743,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,7.764410784,9.784709857,FALSE,FALSE,shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 0:45,Buy,-41.22730415,-48.7243726,2.943316653,0.158582407,39.69031866,-147.9494311,-172.972539,9.759722008,1.922922751,18.15263743,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,7.497068452,1.481279267,FALSE,FALSE,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 1:00,Buy,-21.39588101,-44.98548748,2.884865463,0.150777995,64.04708062,-147.9494311,-172.972539,9.759722008,1.922922751,18.15263743,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,23.58960647,13.71421223,FALSE,FALSE,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 1:15,Buy,-33.07187101,-45.37278112,2.796150583,0.129615716,48.27983461,-141.729472,-175.063723,9.348313293,1.936323807,22.61238914,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,12.30091011,11.54409617,FALSE,FALSE,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 1:30,Buy,28.39202486,-32.32354711,2.781374521,0.143020296,86.63338747,-141.729472,-175.063723,9.348313293,1.936323807,22.61238914,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,60.71557197,35.18580322,FALSE,FALSE,longATR15:LATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:LBBb15:TBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:LATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 7:15,Buy,-103.9642204,-117.2914815,5.657347131,1.131365474,23.63186395,-161.2996714,-145.4729974,11.19676671,2.074158148,1.641267997,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,13.32726111,5.191369797,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 7:30,Buy,-90.25401516,-107.8517639,5.486669275,0.930050601,27.72159915,-161.2996714,-145.4729974,11.19676671,2.074158148,1.641267997,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,17.59774877,19.6876308,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 7:45,Buy,-77.6633944,-99.94600938,5.43149902,0.752006085,32.23826961,-161.2996714,-145.4729974,11.19676671,2.074158148,1.641267997,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,22.28261498,18.34772359,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 8:00,Buy,-92.29858942,-98.92619684,5.396851131,0.643497802,18.18313067,-161.2996714,-145.4729974,11.19676671,2.074158148,1.641267997,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,6.627607428,14.75466569,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 8:15,Buy,-97.81140806,-99.61529918,5.628993988,0.647433885,16.17943351,-156.3160791,-146.5188284,11.14699765,2.071621908,6.504211834,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,1.80389111,14.75466569,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 8:30,Buy,-95.16519063,-98.39125711,5.512637275,0.628316623,15.67768687,-156.3160791,-146.5188284,11.14699765,2.071621908,6.504211834,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,3.226066484,1.80389111,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IU
10/28/2020 8:45,Sell,-128.0230282,-102.4653137,5.958163184,0.737391313,-18.36889394,-156.3160791,-146.5188284,11.14699765,2.071621908,6.504211834,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,TRUE,FALSE,FALSE,0,25.55771444,3.226066484,FALSE,TRUE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:UBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 9:00,Sell,-154.418541,-108.0296277,6.104008671,0.789838008,-19.50891767,-156.3160791,-146.5188284,11.14699765,2.071621908,6.504211834,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,46.38891333,25.55771444,FALSE,FALSE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:UBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 9:15,Sell,-135.6534204,-115.75663,5.712129925,0.979938333,2.817029057,-177.5371233,-150.9947848,11.83292639,2.275704272,-6.441451653,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,19.89679036,28.43093018,FALSE,FALSE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 9:30,Sell,-123.3735312,-119.4961762,6.082181869,1.015310636,10.25091581,-177.5371233,-150.9947848,11.83292639,2.275704272,-6.441451653,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,3.877355059,16.34406191,FALSE,FALSE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 9:45,Buy,-93.37206956,-118.1913064,6.169423981,0.960875337,26.10704609,-177.5371233,-150.9947848,11.83292639,2.275704272,-6.441451653,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,24.81923683,11.47387485,FALSE,FALSE,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 10:00,Sell,-157.3571879,-130.972071,7.04762839,1.120446401,1.989934784,-177.5371233,-150.9947848,11.83292639,2.275704272,-6.441451653,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,26.3851169,12.54355776,FALSE,FALSE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 10:15,Sell,-187.1050242,-145.5649103,7.433256975,1.3357231,-2.362370361,-175.6780791,-159.176117,12.38057451,2.369992537,-4.640954183,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,41.54011384,48.08763819,FALSE,FALSE,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:UBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 10:30,Sell,-251.2743269,-168.807863,8.537514129,1.894715263,-10.1506542,-175.6780791,-159.176117,12.38057451,2.369992537,-4.640954183,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,82.4664639,96.39589588,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:UBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 10:45,Sell,-209.874323,-174.0550823,8.715956998,2.011231284,1.864342107,-175.6780791,-159.176117,12.38057451,2.369992537,-4.640954183,5.157292594,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,35.81924067,70.67318991,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 11:00,Sell,nan,-184.9320477,9.079358029,2.234541171,2.370420921,nan,-159.176117,12.38057451,2.369992537,-4.640954183,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,27.29625081,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 11:15,Sell,nan,-188.8146824,9.466546741,2.26763724,11.27751248,nan,-173.1382707,14.21053347,2.872442242,-18.73297065,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,18.02622708,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 11:30,Sell,nan,-199.0496595,9.496997484,2.396050439,8.877397214,nan,-173.1382707,14.21053347,2.872442242,-18.73297065,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,19.19472629,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 12:00,Sell,nan,-183.6494937,9.88890162,2.25538103,32.08583071,nan,-173.1382707,14.21053347,2.872442242,-18.73297065,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,97.48231606,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:UBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 12:15,Sell,nan,-160.7779073,9.807551505,2.147927482,39.69342861,nan,-180.6467173,14.98120965,3.068413899,0.983412259,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,106.754155,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
10/28/2020 12:30,Sell,nan,-145.8011338,9.728185581,2.074277147,29.3667755,nan,-180.6467173,14.98120965,3.068413899,0.983412259,nan,57.37034907,60.24503546,6.066982918,28.80865621,FALSE,FALSE,FALSE,0,nan,64.25607255,FALSE,FALSE,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUBBW15:HBBb15:BBBW1h:HBBb1h:BBBW1d:HBBb1d:B,shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IU
